,name,content,date
3428,락토핏 골드 1통 (50일분),"저렴히 잘 구매했습니다.
배송도 빨랐어요.
전에 먹던 제품인데 아이 쾌변했네오^^",2023-05-28
3429,락토핏 골드 1통 (50일분),늘먹는거라조와요 ^^ 사랑해요,2023-05-28
3430,락토핏 골드 1통 (50일분),만족합니디좃마요~~,2023-05-28
3431,락토핏 골드 1통 (50일분),유산균 잘 두매했습니다,2023-05-28
3432,락토핏 골드 1통 (50일분),잘받았습니다 감사합니다 잘먹었습니다 ,2023-05-28
3433,락토핏 골드 1통 (50일분),잘산거같아 만족스럽네요ㅎㅎ,2023-05-28
3434,락토핏 골드 1통 (50일분),"늘 먹는 제품인데, 반값 행사해서 너무 좋았네요. 역시 유산균은 락토핏이죠~",2023-05-28
3435,락토핏 골드 1통 (50일분),잘산거같아 만족스럽네요ㅎㅎ 배송도 빨랐어요,2023-05-28
3436,락토핏 골드 1통 (50일분),"맛도좋고효과가좋았으면좋겠어요~
행사로싸게잘샀어요^^",2023-05-28
3437,락토핏 골드 1통 (50일분),너무 좋아요 잘먹을게요 ,2023-05-28
3438,락토핏 골드 1통 (50일분),배송도 빠르고 싸게 잘샀어요,2023-05-28
3439,락토핏 골드 1통 (50일분),상품이 매우 좋습니다.,2023-05-28
3440,락토핏 골드 1통 (50일분),잘 받아보았어요 늘 먹는거라 넉넉하니좋아요,2023-05-28
3441,락토핏 골드 1통 (50일분),"평소에 꾸준히 먹고 있는 제품인데
저렴하게 구입했네요
잘 먹겠습니다^^",2023-05-28
3442,락토핏 골드 1통 (50일분),"배송도 빠르고 오픈 이벤트로 저렴히 구매했어요
쟁여놓고 먹는거라 좋아요^^",2023-05-28
3443,락토핏 골드 1통 (50일분),"항상챙겨먹는제품이예요
좋아요~~^^",2023-05-28
3444,락토핏 골드 1통 (50일분),빠르게잘받았어요 유통기한도 내년8월까지라 넉넉하네요,2023-05-28
3445,락토핏 골드 1통 (50일분),한국인의 유산균이라면 종근당 락토핏 유산균이죠~ 아이들도 어렸을때부터 챙겨먹었던 유산균이라 물 마실때 알아서 한포씩 까서 챙겨먹네요^^ 맛도 좋아서 하루하루 잊지않고 알아서 챙겨먹게 되는 유산균입니다~,2023-05-28
3446,락토핏 골드 1통 (50일분),락토핏 골드 쿠폰써서 저렴하게 구입했어요^^ 락토핏 유산균은 믿고 먹습니다!! 유산균 수가 많아서 좋습니다~,2023-05-28
3447,락토핏 골드 1통 (50일분),배송빨라요 굿굿굿 잘먹겠습니다,2023-05-28
3448,락토핏 골드 1통 (50일분),"쿠폰이랑 적립금써서 저렴하게 구매했어요~~
감사합니다~~
번창하세요 😊",2023-05-28
3449,락토핏 골드 1통 (50일분),늘 쟁여놓고 먹는거라 핫딜일때 쟁여요,2023-05-28
3450,락토핏 골드 1통 (50일분),유효기간 넉넉해요 ~~ 반값할인 받아서 싸게 샀어요,2023-05-28
3451,락토핏 골드 1통 (50일분),배송 잘 받았어요!,2023-05-28
3452,락토핏 골드 1통 (50일분),이벤트기간에 체험해볼겸 구매했어요!!!,2023-05-28
3453,락토핏 골드 1통 (50일분),"쿠폰이랑 적립금써서 저렴하게 구매했어요~~
감사합니다~~
번창하세요 😊",2023-05-28
3454,락토핏 골드 1통 (50일분),항상 먹던거라서 고민없이 구매했어요~~,2023-05-28
3455,락토핏 골드 1통 (50일분),"가족들 모두 잘먹는 락토핏골드!
유치원막내도 혼자서도 잘먹어요~^^
넘잘먹고있어요",2023-05-28
3456,락토핏 골드 1통 (50일분),싸게 잘샀어요 ㅎㅎ,2023-05-28
3457,락토핏 골드 1통 (50일분),배송도 색각보다 빨리 잘왔어요!!,2023-05-28
3458,락토핏 골드 1통 (50일분),저렴하게 구매했습니당 :),2023-05-28
3459,락토핏 골드 1통 (50일분),배송빠르고 좋네요 좋습니다,2023-05-28
3460,락토핏 골드 1통 (50일분),"평소 먹던 제품인데 쿠폰으로 저렴하게
사서 감사합니다.
온가족이 먹으니 금방 먹게 되네요ㅎㅎㅎㅎ
",2023-05-28
3461,락토핏 골드 1통 (50일분),감사합니다 50일간 든든하겠어요 !,2023-05-28
3462,락토핏 골드 1통 (50일분),저렴함 가격에 규매해서 만족합ㅋ니다,2023-05-28
3463,락토핏 골드 1통 (50일분),"쿠폰이랑 적립금써서 저렴하게 구매했어요~~
감사합니다~~
번창하세요 😊",2023-05-28
3464,락토핏 골드 1통 (50일분),평소에 항상 먹는 제품입니다.,2023-05-28
3465,락토핏 골드 1통 (50일분),할인된가격에 잘샀어요ㅎ,2023-05-28
3466,락토핏 골드 1통 (50일분),"배송 빠르게 잘 도착했어요.
좋은 제품 할인기간에 구입해서 좋아요
먹기 편하고 유통기한도 넉넉합니다.
꾸준히 잘 챙겨 먹을려구요~^^",2023-05-28
3467,락토핏 골드 1통 (50일분),반값행사로 저렴하게 구입했어요.온가족이 함께 먹어요,2023-05-28
3468,락토핏 골드 1통 (50일분),좋아요 행사 덕분에 싸게 샀어요,2023-05-28
3469,락토핏 골드 1통 (50일분),빠른 배송 좋은 상품 감사해요,2023-05-28
3470,락토핏 골드 1통 (50일분),아이가 좋아하는 유산균을 저렴하게 구매했어요~,2023-05-28
3471,락토핏 골드 1통 (50일분),굿굿좋아요!! 굿굿좋아요!! ,2023-05-28
3472,락토핏 골드 1통 (50일분),너무 좋아요..반값행사도 너무 좋으네요,2023-05-28
3473,락토핏 골드 1통 (50일분),락토핏골드 믿고 구매해요,2023-05-28
3474,락토핏 골드 1통 (50일분),또구매 할께요~ 감사합니다,2023-05-28
3475,락토핏 골드 1통 (50일분),앱출시 3천원 할인 쿠폰 좀 환불 복구 해줘요,2023-05-28
3476,락토핏 골드 1통 (50일분),온가족이 먹기 좋은 유산균입니다. ,2023-05-28
3477,락토핏 골드 1통 (50일분),락토핏 좋은 가격에 구입해서 좋았어요. 유통기한2024년 8월9일 상품이라 좋네요. ,2023-05-28
3478,락토핏 골드 1통 (50일분),기존에먹던제품 할인으로 저렴하게 구입했어요,2023-05-28
3479,락토핏 골드 1통 (50일분),잘샀어요 감사합니다,2023-05-28
3480,락토핏 골드 1통 (50일분),"좋은가격에 구매했어요
온가족이 먹어요",2023-05-28
3481,락토핏 골드 1통 (50일분),잘샀어요~~다시구매할께요ㅡ~,2023-05-28
3482,락토핏 골드 1통 (50일분),가성비 굿 유산균 이네요.. 잘 먹을게요.,2023-05-28
3483,락토핏 골드 1통 (50일분),유통기한도 길어요. 원래 약 꾸준히 잘 못챙겨먹는데 이 유산균은 잘 챙겨먹어보려구요.,2023-05-28
3484,락토핏 골드 1통 (50일분),"배송 지연 되기 전에 발송되어서인지 생각보다 빠르게 배송 되엇어요.
예전에 먹어보긴 햇는데 맛도 괜찮고 효과도 잇는 것 같고 이번 행사 덕분에 잘 산 것 같아오",2023-05-28
3485,락토핏 골드 1통 (50일분),"부모님께 보내드렷는데 너무 좋아하세요 
유명한 제품이라 더 신뢰하시는듯 하시네용 ㅎㅎ",2023-05-28
3486,락토핏 골드 1통 (50일분),늘 구매하여 먹어요... 50프로 쿠폰 너무 좋아요~~~,2023-05-28
3487,락토핏 골드 1통 (50일분),잘 받았어요 잘 먹어볼게오,2023-05-28
3488,락토핏 골드 1통 (50일분),하루1포 먹기 편하게 포장되어 있어 좋네요! 유통기한도 넉넉해서 다행이예요. 열심히 챙겨 먹어 보려구요. 빠른배송 감사합니다 :),2023-05-28
3489,락토핏 골드 1통 (50일분),잘 받았어요 배송도 빠르고 잘 먹을게용,2023-05-28
3490,락토핏 골드 1통 (50일분),처음 구매해봤는데 열싱히 먹어볼 생각이에요,2023-05-28
3491,락토핏 골드 1통 (50일분),너무 좋아요! 유산균으로 너무 유명하잖아용 ! 적극추천 ,2023-05-28
3492,락토핏 골드 1통 (50일분),늘 먹던거 온기족 힘께 먹어요 배송도 빠름,2023-05-28
3493,락토핏 골드 1통 (50일분),저렴하게 잘샀어용~~,2023-05-28
3494,락토핏 골드 1통 (50일분),항상 복용하는거 핫딜로 사서 넘 좀으네요,2023-05-28
3495,락토핏 골드 1통 (50일분),상품이 매우 좋습니다,2023-05-28
3496,락토핏 골드 1통 (50일분),맛도 괜찮고 좋은 제품 같아요,2023-05-28
3497,락토핏 골드 1통 (50일분),먹기 간편하고 좋아요,2023-05-28
3498,락토핏 골드 1통 (50일분),저렴하게 좋은 제품 구매해서 좋아요,2023-05-28
3499,락토핏 골드 1통 (50일분),늘 먹는거에요 좋은가격에 잘싰습니다,2023-05-28
3500,락토핏 골드 1통 (50일분),"너무너무~~늘먹던 그건데
배송도 빠르고 진짜 싸게잘샀어요~♡♡
너무좋습니다",2023-05-28
3501,락토핏 골드 1통 (50일분),원래 먹던거에요 이벤트로 너무 잘 샀어요 배송도 빠르고 감사합니다~,2023-05-28
3502,락토핏 골드 1통 (50일분),원래 먹던 제품인데 저렴하게 구매했어요,2023-05-28
3503,락토핏 골드 1통 (50일분),아이가 제일 먹기편하다고 해서 늘 사두는거에요 ,2023-05-28
3504,락토핏 골드 1통 (50일분),"신규가입  저렴하게 1,350원에 결재하고
완전 잘샀어요~
원래먹던 유산균이라서 애들과잘먹겠습니다.
사업번창하세요",2023-05-28
3505,락토핏 골드 1통 (50일분),"쿠폰행사 많이 해주세요!!
넘 좋아요",2023-05-28
3506,락토핏 골드 1통 (50일분),먹기 편해요. 다 먹고 또 구매하려고요.,2023-05-28
3507,락토핏 골드 1통 (50일분),잘삿어요 이벤트너무좋네요 잘먹을께요,2023-05-28
3508,락토핏 골드 1통 (50일분),락토핏 좋아요 꾸준히 먹어봐야겠어요,2023-05-28
3509,락토핏 골드 1통 (50일분),"배송빠르고 쿠폰써서 잘 샀어요!!!
",2023-05-28
3510,락토핏 골드 1통 (50일분),"아이들이 좋아해서 구매했어요
저렴히 살 수 있어 좋네요",2023-05-28
3511,락토핏 골드 1통 (50일분),"늘 먹던거라 망설임없이 주문했어요.
유산균하나는 먹어줘야 편한 느낌이에요.",2023-05-28
3512,락토핏 골드 1통 (50일분),유산균은 락토핏으로 챙겨먹는데 행사로 구매 잘했어요~!,2023-05-28
3513,락토핏 골드 1통 (50일분),꾸준히 먹는제품 반값할인덕분에 좋은가격에샀어요 ,2023-05-28
3514,락토핏 골드 1통 (50일분),"락토핏 저렴하게 잘샀어요
감사합니다 ",2023-05-28
3515,락토핏 골드 1통 (50일분),"좋아요~ 항성 먹는 제품!!
엄청 싸게사서 기분 굿! 이런행사 너무 너무 좋네요",2023-05-28
3516,락토핏 골드 1통 (50일분),"맛도 너무 좋아서 온 가족이 맛있게  잘 먹을것 같아요.
건강해지는 맛^^",2023-05-28
3517,락토핏 골드 1통 (50일분),저렴하게산거같아요~~~,2023-05-28
3518,락토핏 골드 1통 (50일분),평소에 즐겨 먹는건데 반값에 구매 하다니 감사합니다,2023-05-28
3519,락토핏 골드 1통 (50일분),원래 먹던 제품 저렴하게 구매했어요!!!,2023-05-28
3520,락토핏 골드 1통 (50일분),좋은상품 구입해서 좋아요.,2023-05-28
3521,락토핏 골드 1통 (50일분),배송도빠르고 이벤트덕분에잘샀어요 잘먹을께요,2023-05-28
3522,락토핏 골드 1통 (50일분),"늘 먹던 제품이고,  유통기한도 넉넉한 제품이 왔어요!",2023-05-28
3523,락토핏 골드 1통 (50일분),종근당 생유산균 몇년째 꾸준히 먹고 있어요. 우리 가족 유산균 믿고 먹습니다~ 맛도 좋아 애들도 거부감 없이 잘 먹어요,2023-05-28
3524,락토핏 골드 1통 (50일분),늘 쟁이고 믿고먹는 영양제예요,2023-05-28
3525,락토핏 골드 1통 (50일분),배송도 좋고 맛있어요 온 가족이 같이 먹어서 좋아요,2023-05-28
3526,락토핏 골드 1통 (50일분),"이벤트로 저렴하게 구매해서 너무 좋네요, 예전에 먹어봤었는데 맛있고 효과도 좋았었어요. 이번에도 잘 복용해볼게요.",2023-05-28
3527,락토핏 골드 1통 (50일분),빠른 배송왔어요 잘먹을게요 감사합니다,2023-05-28
3528,락토핏 골드 1통 (50일분),항상 구매하던 유산균인데 이번 이벤트로 저렴히 사서 더 좋네요 ,2023-05-28
3529,락토핏 골드 1통 (50일분),좋아요 추천해요 감사합니다,2023-05-28
3530,락토핏 골드 1통 (50일분),"애들이 맛나다고 너무 잘먹어요
적립금두 주셔서 잘삿습니다
감사하구여~
애들이 잘먹으니 대량으로 더 사야겟어요^^",2023-05-28
3531,락토핏 골드 1통 (50일분),꾸준히 먹는 유산균인데 저렴하게 샀어요~,2023-05-28
3532,락토핏 골드 1통 (50일분),늘 챙겨먹는 제품이에요. 유산균 먹으면 화장실도 편하게 가요 ,2023-05-28
3533,락토핏 골드 1통 (50일분),좋습니다 좋아요 좋아요 ,2023-05-28
3534,락토핏 골드 1통 (50일분),믿을만 한 회사라 좋은 기회에 잘 샀습니다,2023-05-28
3535,락토핏 골드 1통 (50일분),"오랫동안 먹고있는 유산균이에요
행사로 저렴하게 샀어요",2023-05-28
3536,락토핏 골드 1통 (50일분),"행사기간이라 물량 많았을텐데 생각보다 빨리 받았어요
늘 먹던거라 제품은 좋습니다",2023-05-28
3537,락토핏 골드 1통 (50일분),"예민한 장때문에 꾸준히 먹고 있는 제품이에요.
이번에 행사로 저렴하게 구매하게되어 좋긴한데 문의사항 답이 너무 늦고 대처가 미흡하네요",2023-05-28
3538,락토핏 골드 1통 (50일분),유산균 맛있어요 잘먹을게요,2023-05-28
3539,락토핏 골드 1통 (50일분),유산균은 락토핏으로 챙겨먹는데 행사로 잘 구입했어요~!,2023-05-28
3540,락토핏 골드 1통 (50일분),좋은상품 구입해서 좋아요.,2023-05-28
3541,락토핏 골드 1통 (50일분),배송도빠르고 이벤트덕분에잘샀어요 잘먹을께요,2023-05-28
3542,락토핏 골드 1통 (50일분),"늘 먹던 제품이고,  유통기한도 넉넉한 제품이 왔어요!",2023-05-28
3543,락토핏 골드 1통 (50일분),종근당 생유산균 몇년째 꾸준히 먹고 있어요. 우리 가족 유산균 믿고 먹습니다~ 맛도 좋아 애들도 거부감 없이 잘 먹어요,2023-05-28
3544,락토핏 골드 1통 (50일분),늘 쟁이고 믿고먹는 영양제예요,2023-05-28
3545,락토핏 골드 1통 (50일분),배송도 좋고 맛있어요 온 가족이 같이 먹어서 좋아요,2023-05-28
3546,락토핏 골드 1통 (50일분),"이벤트로 저렴하게 구매해서 너무 좋네요, 예전에 먹어봤었는데 맛있고 효과도 좋았었어요. 이번에도 잘 복용해볼게요.",2023-05-28
3547,락토핏 골드 1통 (50일분),빠른 배송왔어요 잘먹을게요 감사합니다,2023-05-28
3548,락토핏 골드 1통 (50일분),항상 구매하던 유산균인데 이번 이벤트로 저렴히 사서 더 좋네요 ,2023-05-28
3549,락토핏 골드 1통 (50일분),좋아요 추천해요 감사합니다,2023-05-28
3550,락토핏 골드 1통 (50일분),"애들이 맛나다고 너무 잘먹어요
적립금두 주셔서 잘삿습니다
감사하구여~
애들이 잘먹으니 대량으로 더 사야겟어요^^",2023-05-28
3551,락토핏 골드 1통 (50일분),꾸준히 먹는 유산균인데 저렴하게 샀어요~,2023-05-28
3552,락토핏 골드 1통 (50일분),늘 챙겨먹는 제품이에요. 유산균 먹으면 화장실도 편하게 가요 ,2023-05-28
3553,락토핏 골드 1통 (50일분),좋습니다 좋아요 좋아요 ,2023-05-28
3554,락토핏 골드 1통 (50일분),믿을만 한 회사라 좋은 기회에 잘 샀습니다,2023-05-28
3555,락토핏 골드 1통 (50일분),"오랫동안 먹고있는 유산균이에요
행사로 저렴하게 샀어요",2023-05-28
3556,락토핏 골드 1통 (50일분),"행사기간이라 물량 많았을텐데 생각보다 빨리 받았어요
늘 먹던거라 제품은 좋습니다",2023-05-28
3557,락토핏 골드 1통 (50일분),"예민한 장때문에 꾸준히 먹고 있는 제품이에요.
이번에 행사로 저렴하게 구매하게되어 좋긴한데 문의사항 답이 너무 늦고 대처가 미흡하네요",2023-05-28
3558,락토핏 골드 1통 (50일분),유산균 맛있어요 잘먹을게요,2023-05-28
3559,락토핏 골드 1통 (50일분),유산균은 락토핏으로 챙겨먹는데 행사로 잘 구입했어요~!,2023-05-28
3560,락토핏 골드 1통 (50일분),유산균하면 종근당! 늘먹던 건강식품이라 반값행사로 잘구매했어요,2023-05-28
3561,락토핏 골드 1통 (50일분),잘 샀어요 부모님댁으로 보내야할게 집으로 와서 급하게 50일분 따로 주문해서 보내드렸어요,2023-05-28
3562,락토핏 골드 1통 (50일분),저렴하게 잘 샀어요.,2023-05-28
3563,락토핏 골드 1통 (50일분),저렴하게 잘 샀어요.,2023-05-28
3564,락토핏 골드 1통 (50일분),"저렴한 가격에 락토핏 사게 되어 좋아요
배송도 빨리 왔습니다",2023-05-28
3565,락토핏 골드 1통 (50일분),좋아요 감사합니다 맛있어요 감사합니다 잘먹겠습니다 맛있어서계속먹습니다 좋아요 감사합니다 잘먹겠습니다 ,2023-05-28
3566,락토핏 골드 1통 (50일분),"좋아요 좋아요~""""",2023-05-28
3567,락토핏 골드 1통 (50일분),"잘 받았어요. 유통기한 길고 배송 꼼꼼합니다.
가족 함께 먹을수있어 좋습니다 ",2023-05-28
3568,락토핏 골드 1통 (50일분),저렴하게 구입했어요 ,2023-05-28
3569,락토핏 골드 1통 (50일분),잘 받았어요~~~~~,2023-05-28
3570,락토핏 골드 1통 (50일분),좋아요 감사합니다 잘 받았습니다 좋아요 감사합니다 잘먹었습니다 가족들다좋아합니다 맛있어서좋아요,2023-05-28
3571,락토핏 골드 1통 (50일분),"너무 저렴하게 잘 샀어요!
배송도 빠르고
랏토핏은 원래 먹던거라
잘 먹을게여 감사해요",2023-05-28
3572,락토핏 골드 1통 (50일분),좋아요 이벤트좋아요,2023-05-28
3573,락토핏 골드 1통 (50일분),"저렴하게 잘샀어요.
이벤트 감사합니다",2023-05-28
3574,락토핏 골드 1통 (50일분),저렴하게구입해서넘좋아요~~맛도좋아요~~^^,2023-05-28
3575,락토핏 골드 1통 (50일분),꾸준히 잘 먹을께요~~ 저렴하게 잘샀어요,2023-05-28
3576,락토핏 골드 1통 (50일분),저는 골드가 맛도 좋고 맞더라구요  만족합니다,2023-05-28
3577,락토핏 골드 1통 (50일분),가족들 다같이 먹을수있어서 좋네요~~,2023-05-28
3578,락토핏 골드 1통 (50일분),좋아요~~잘 샀습니다 ,2023-05-28
3579,락토핏 골드 1통 (50일분),먹고있던건데 저렴하게 잘샀어요^^,2023-05-28
3580,락토핏 골드 1통 (50일분),좋아요 아주 많이많이 좋아여,2023-05-28
3581,락토핏 골드 1통 (50일분),락토핏 평소 꾸준히  먹는거라 행사가로 너무 잘 구매했습니다,2023-05-28
3582,락토핏 골드 1통 (50일분),늘 먹던 제품 싸게 구입해서 너무 좋네요. 한진택배에서 엉뚱한 주소지로 배송했지만 그것만 빼면 아주 만족스러운 구매였어요,2023-05-28
3583,락토핏 골드 1통 (50일분),항상 먹는건데 저렴히 잘샀어요,2023-05-28
3584,락토핏 골드 1통 (50일분),장 유산균이라 잘 챙겨먹는 편인데 행사해서 구매했어요 락토핏 골드 좋아요,2023-05-28
3585,락토핏 골드 1통 (50일분),저렴하게 잘구매했어요. 맛있어요.,2023-05-28
3586,락토핏 골드 1통 (50일분),"맛있어요 좋아요! 
또 사고 싶어요.",2023-05-28
3587,락토핏 골드 1통 (50일분),빠름배송및 저렴한 가격,2023-05-28
3588,락토핏 골드 1통 (50일분),이벤트로 저렴한 가격에 산거같아요,2023-05-28
3589,락토핏 골드 1통 (50일분),락토핏 유산균 워낙 유명하고 온가족 먹을수 있어 좋아요~,2023-05-28
3590,락토핏 골드 1통 (50일분),락토핏골드 너무좋아요 잘샀네요,2023-05-28
3591,락토핏 골드 1통 (50일분),"반값 이벤트로 저렴하게 잘 샀어요!
워낙 유명한 유산균이라 너무 좋네요!",2023-05-28
3592,락토핏 골드 1통 (50일분),"항시 집에 있는 유산균입니다.
맛도좋구 간편히 먹을수있어 꾸준히 먹고있습니다
저렴하게 구매해서 넘 좋아욥",2023-05-28
3593,락토핏 골드 1통 (50일분),좋아요 ㅎㅎ 잘먹겠습니다.,2023-05-28
3594,락토핏 골드 1통 (50일분),원래 먹던 거 저렴히 잘 샀어요^^ ,2023-05-28
3595,락토핏 골드 1통 (50일분),언제나 먹던 랏토핏 종근당 덕분에 저렴히 구매했어요. 감사합니다:-),2023-05-28
3596,락토핏 골드 1통 (50일분),배송도 빠르고 좋아요 굿굿,2023-05-28
3597,락토핏 골드 1통 (50일분),유산균 감사합니다. 좋습니다. ,2023-05-28
3598,락토핏 골드 1통 (50일분),"평소  온가족이 먹는 제품이에요~
저렴하게 행사해서 구입했어요!
감사합니다",2023-05-28
3599,락토핏 골드 1통 (50일분),늘 먹던 제품이라 잘 샀습니다 ,2023-05-28
3600,락토핏 골드 1통 (50일분),유산규은 현대인의 필수 건강보조긱품으로 자리잡은 만큼 꾸준히 먹어줘야 하는거 같아요,2023-05-28
3601,락토핏 골드 1통 (50일분),유산균 싸게구매해서좋아요,2023-05-28
3602,락토핏 골드 1통 (50일분),락토핏골드 저렴하게 구입 ,2023-05-28
3603,락토핏 골드 1통 (50일분),"늘 먹던거라좋아요
추천합니다  굿굿!
유통기한도 길어요~",2023-05-28
3604,락토핏 골드 1통 (50일분),잘 받았어요 항상 잘 먹고있습니다 감사합니다,2023-05-28
3605,락토핏 골드 1통 (50일분),좋아요맘에들어요맛있게먹었습니다,2023-05-28
3606,락토핏 골드 1통 (50일분),락토핏 싸게 삿는데 효과가 있었으면 좋겠어요.,2023-05-28
3607,락토핏 골드 1통 (50일분),아이들과 먹으려고 구매했습니다,2023-05-28
3608,락토핏 골드 1통 (50일분),늘 먹던 제품입니다. 좋은 기회로 좀 더 저렴하게 잘 구매했습니다.,2023-05-28
3609,락토핏 골드 1통 (50일분),"온가족이 락토핏 먹고 있는데
저렴하게 구입해서 좋아요^^",2023-05-28
3610,락토핏 골드 1통 (50일분),원래 먹던건데 행사해서 저렴하게 샀네요 좋아요,2023-05-28
3611,락토핏 골드 1통 (50일분),"최고예요 
재구매 가격 입니다",2023-05-28
3612,락토핏 골드 1통 (50일분),후기가 좋아 구매했어요 효과기대해봅니다 ,2023-05-28
3613,락토핏 골드 1통 (50일분),"락토핏 워낙 유명하죠
좋은가격에 구매해서 온가족 매일 먹고있어요~
굿굿",2023-05-28
3614,락토핏 골드 1통 (50일분),항상 애용하는 제품입니다,2023-05-28
3615,락토핏 골드 1통 (50일분),매번먹는건데 감사합니다,2023-05-28
3616,락토핏 골드 1통 (50일분),"저렴하게 잘샀어요~^
락토핏 꾸준히 챙겨먹고 있어요.
이벤트 너무 좋네요^^",2023-05-28
3617,락토핏 골드 1통 (50일분),좋아요 항상 먹던건데 행사해서 싸게 샀어요~~,2023-05-28
3618,락토핏 골드 1통 (50일분),"이벤트로 진짜 말도안되는 가격으로 구매했어요
국민유산균이라서 아이도 잘먹어요
온가족 유산균 역시!!",2023-05-28
3619,락토핏 골드 1통 (50일분),"반값 특가로 한번 시켜봤어요.
유산균 먹으면 배아파서 안먹었는데 받자마자 하나 먹어봤는데 괜찮네요.
달달해요. 꾸준히 먹고 건강해 질려구요. 
주문이 많이 늦는다했는데 빨리 왔어요
배송 빨라 좋아요. 유통기한도 2024년까지라 넉넉합니다.",2023-05-28
3620,락토핏 골드 1통 (50일분),"꾸준히 늘 먹던거예요~~
종근당 락토핏 좋아요..
좋은 기회로 쟁여둡니다^^
혜택 자주 있었으면 좋겠네요~~^",2023-05-28
3621,락토핏 골드 1통 (50일분),"꾸준히 늘 먹던거예요~~
종근당 락토핏 좋아요..
좋은 기회로 쟁여둡니다^^
혜택 자주 있었으면 좋겠네요~~^",2023-05-28
3622,락토핏 골드 1통 (50일분),"평소 먹던거라 이벤트로 잘 샀어요
다만 취소시키고 연락듀 없고 어이없긴
하네요",2023-05-28
3623,락토핏 골드 1통 (50일분),배송 빠르고  기한도 적당하니 저렴한 가격에 잘 구매했네요 . 늘 챙겨먹는 유산균이라 쟁여놓곤  해요.,2023-05-28
3624,락토핏 골드 1통 (50일분),종근당건강몰 믿고 주문했어요. 생각보다 배송도 빨랐어요,2023-05-28
3625,락토핏 골드 1통 (50일분),종근당건강몰 믿고 주문했어요. 생각보다 배송도 빨랐어요,2023-05-28
3626,락토핏 골드 1통 (50일분),좋아요~~생각보다 빠른배송됐어요,2023-05-28
3627,락토핏 골드 1통 (50일분),저렴히 잘 샀어요~ 온 가족 먹어요,2023-05-28
3628,락토핏 골드 1통 (50일분),잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다 ,2023-05-28
3629,락토핏 골드 1통 (50일분),"몇년전에 락토핏 유산균 먹다가 일본원재료가 들어있다고 해서 다 버렸어요ㅠ 이번에 원재료 문의했을때 일본원재료가 없다고 해서 안심하고 구입했어요. 
유산균 효과가 있었으면 좋겠어요",2023-05-28
3630,락토핏 골드 1통 (50일분),락토핏 꾸준히 먹고 있어요~~,2023-05-28
3631,락토핏 골드 1통 (50일분),"락토핏 먹고는 있었는데 골드는 처음 먹어봅니다
가루가 훨씬 부드럽게 잘 넘어갑니다
맛은 좀 더 연한 맛입니다",2023-05-28
3632,락토핏 골드 1통 (50일분),저렴하게 구매했어요,2023-05-28
3633,락토핏 골드 1통 (50일분),"먹기 편하고 맛도 좋구
50%할인해서 구매해서 너무 좋은가격에 잘 샀어요!!",2023-05-28
3634,락토핏 골드 1통 (50일분),"매일 먹기 편해요
꾸준하게 먹고 있는 유산균 입니다
강추합니다 ",2023-05-28
3635,락토핏 골드 1통 (50일분),행사해서 구매하게 되었는데 와~~~  너무 좋아요,2023-05-28
3636,락토핏 골드 1통 (50일분),남편이 유산균을 매일 먹는데 저렴히사서 좋아요,2023-05-28
3637,락토핏 골드 1통 (50일분),잘 받았어요 처음인데 기대되네요,2023-05-28
3638,락토핏 골드 1통 (50일분),"5년이상 섭취중인데 이벤트로 저렴하게 구입했어요.
앞으로도 꾸준히 먹을 예정입니다.",2023-05-28
3639,락토핏 골드 1통 (50일분),항상먹던 제품인데 할인해서 잘구매했어요ᆢ,2023-05-28
3640,락토핏 골드 1통 (50일분),도착하자마자 뜯어서 먹어봤어요. 처음 먹어보는데 맛도 좋네요. 건강에도 좋겠죠^^ 유통기한은 24년 7월입니다.,2023-05-28
3641,락토핏 골드 1통 (50일분),코스트코에서 늘 구입해오는 제품이었는데 종근당건강몰 오픈 소식보고 와봤는데 있어서 첫구매 해봤숩니다. 꾸준히 먹고 싶은 유산균.,2023-05-28
3642,락토핏 골드 1통 (50일분),전부터 먹던제품인데 저렴하게 구매했어요^^,2023-05-28
3643,락토핏 골드 1통 (50일분),코스트코 락토핏 먹다가 기회가 되서 샀는데 맛이 비슷하네요~ 집에 아이들이 잘 먹어서 더 구매 해야겠어요~ ^^,2023-05-28
3644,락토핏 골드 1통 (50일분),온가족 유산균으로 락토핏만한게 없네요. 식탁위에 두고 하루에 한개씩 꾸준히 먹고 있어요.,2023-05-28
3645,락토핏 골드 1통 (50일분),락토핏 항상 먹는제품입니다.~~~,2023-05-28
3646,락토핏 골드 1통 (50일분),락토핏 골드 매일 한포씩 먹고있어요 맛도 있고 효과도 좋아요 꾸준하게  애용하는 상품입니다,2023-05-28
3647,락토핏 골드 1통 (50일분),"싸게 잘 구입했어요
감사합니다",2023-05-28
3648,락토핏 골드 1통 (50일분),락토핏 항상 먹는제품입니다.~~~,2023-05-28
3649,락토핏 골드 1통 (50일분),남편이 장이 안좋은데 락토핏 먹고 효과 있어서 평소에 먹고있던 제품인데 딱 떨어져서 주문하려고 생각하고 있었는데 이벤트까지 있어서 너무 좋은 가격에 구매하게 되었네요~배송도 생각보다 빨리 왔어요~,2023-05-28
3650,락토핏 골드 1통 (50일분),락토핏 섭취도 간편하고 맛있네요.,2023-05-28
